LineId,EventId,Content,EventTemplate
12488,E2,Nov 23 01:15:57 combo kernel: Out of Memory: Killed process 2549 (sendmail).,
12489,E3600,Nov 23 01:25:22 combo kernel: Out of Memory: Killed process 3097 (httpd).,Oct 11 09:23:39 combo sshd(pam_unix)[{log_level}]: check pass; user unknown
12490,E2,Nov 23 01:30:18 combo kernel: Out of Memory: Killed process 3120 (httpd).,
12491,E3601,Nov 23 01:35:29 combo kernel: Out of Memory: Killed process 3132 (httpd).,Oct 12 01:41:41 combo sshd(pam_unix)[{log_level}]: session opened for user test by (uid=509)
12492,E2,Nov 23 01:35:42 combo kernel: Out of Memory: Killed process 3141 (python).,
12493,E3602,Nov 23 01:40:20 combo kernel: Out of Memory: Killed process 3143 (httpd).,Oct 12 01:42:34 combo passwd(pam_unix)[{log_level}]: password changed for test
12494,E2,Nov 23 01:40:29 combo kernel: Out of Memory: Killed process 3149 (python).,
12495,E3603,Nov 23 01:45:15 combo kernel: Out of Memory: Killed process 3153 (httpd).,Oct 12 01:42:35 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=88-213-181-81-cable.canals.ro  user=test
12496,E2,Nov 23 01:45:26 combo kernel: Out of Memory: Killed process 3157 (python).,
12497,E3604,Nov 23 01:50:16 combo kernel: Out of Memory: Killed process 3158 (httpd).,Oct 12 01:43:31 combo sshd(pam_unix)[{log_level}]: session opened for user test by (uid=509)
12498,E2,Nov 23 01:50:31 combo kernel: Out of Memory: Killed process 3159 (httpd).,
12499,E3605,Nov 23 01:50:37 combo kernel: Out of Memory: Killed process 3163 (python).,Oct 12 01:43:55 combo sshd(pam_unix)[{log_level}]: session closed for user test
12500,E2,Nov 23 01:55:12 combo kernel: Out of Memory: Killed process 3167 (httpd).,
12501,E3606,Nov 23 01:55:18 combo kernel: Out of Memory: Killed process 3171 (python).,Oct 12 01:46:33 combo sshd(pam_unix)[{log_level}]: session opened for user test by (uid=509)
12502,E2,Nov 23 02:00:16 combo kernel: Out of Memory: Killed process 3172 (httpd).,
12503,E3607,Nov 23 02:00:21 combo kernel: Out of Memory: Killed process 3178 (python).,Oct 12 01:53:36 combo sshd(pam_unix)[{log_level}]: session closed for user test
12504,E2,Nov 23 02:05:16 combo kernel: Out of Memory: Killed process 3180 (httpd).,
12505,E3608,Nov 23 02:05:25 combo kernel: Out of Memory: Killed process 3197 (python).,Oct 12 01:54:40 combo sshd(pam_unix)[{log_level}]: session opened for user test by (uid=509)
12506,E2,Nov 23 02:10:23 combo kernel: Out of Memory: Killed process 3199 (httpd).,
12507,E3609,Nov 23 02:10:28 combo kernel: Out of Memory: Killed process 3206 (python).,Oct 12 02:00:33 combo sshd(pam_unix)[{log_level}]: session closed for user test
12508,E2,Nov 23 02:15:28 combo kernel: Out of Memory: Killed process 3209 (httpd).,
12509,E3610,Nov 23 02:15:33 combo kernel: Out of Memory: Killed process 3220 (python).,Oct 12 02:44:29 combo sshd(pam_unix)[{log_level}]: session opened for user test by (uid=509)
12510,E2,Nov 23 02:15:53 combo kernel: Out of Memory: Killed process 3224 (httpd).,
12511,E3611,Nov 23 02:20:20 combo kernel: Out of Memory: Killed process 3225 (httpd).,Oct 12 03:33:19 combo sshd(pam_unix)[{log_level}]: session closed for user test
12512,E2,Nov 23 02:20:29 combo kernel: Out of Memory: Killed process 3238 (python).,
12513,E3612,Nov 23 02:20:46 combo kernel: Out of Memory: Killed process 3242 (httpd).,Oct 12 03:33:32 combo sshd(pam_unix)[{log_level}]: session closed for user test
12514,E2,Nov 23 02:20:52 combo kernel: Out of Memory: Killed process 2804 (sendmail).,
12515,E3613,Nov 23 02:21:06 combo kernel: Out of Memory: Killed process 2932 (sendmail).,Oct 12 03:40:51 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=81.196.56.83  user=test
12516,E2,Nov 23 03:20:27 combo kernel: Out of Memory: Killed process 3243 (httpd).,
12517,E3614,Nov 23 03:25:26 combo kernel: Out of Memory: Killed process 3319 (httpd).,Oct 12 04:08:42 combo su(pam_unix)[{log_level}]: session opened for user cyrus by (uid=0)
12518,E2,Nov 23 03:30:29 combo kernel: Out of Memory: Killed process 3364 (httpd).,
12519,E3615,Nov 23 03:30:37 combo kernel: Out of Memory: Killed process 3383 (python).,Oct 12 04:08:43 combo su(pam_unix)[{log_level}]: session closed for user cyrus
12520,E2,Nov 23 03:35:32 combo kernel: Out of Memory: Killed process 3387 (httpd).,
12521,E3616,Nov 23 03:35:44 combo kernel: Out of Memory: Killed process 3394 (python).,Oct 12 04:08:45 combo logrotate: ALERT exited abnormally with [{log_level}]
12522,E2,Nov 23 03:40:24 combo kernel: Out of Memory: Killed process 3396 (httpd).,
12523,E3617,Nov 23 03:40:34 combo kernel: Out of Memory: Killed process 3399 (httpd).,Oct 12 04:39:14 combo su(pam_unix)[{log_level}]: session opened for user news by (uid=0)
12524,E2,Nov 23 03:40:41 combo kernel: Out of Memory: Killed process 3403 (python).,
12525,E3618,Nov 23 03:45:14 combo kernel: Out of Memory: Killed process 3407 (httpd).,Oct 12 04:39:17 combo su(pam_unix)[{log_level}]: session closed for user news
12526,E2,Nov 23 03:45:19 combo kernel: Out of Memory: Killed process 3411 (python).,
12527,E3619,Nov 23 03:50:19 combo kernel: Out of Memory: Killed process 3412 (httpd).,Oct 12 09:11:06 combo ftpd[{log_level}]: connection from 64.203.6.90 (user-10cm1iq.cable.mindspring.com) at Wed Oct 12 09:11:06 2005
12528,E2,Nov 23 03:50:24 combo kernel: Out of Memory: Killed process 3413 (httpd).,
12529,E3620,Nov 23 03:50:36 combo kernel: Out of Memory: Killed process 3419 (python).,Oct 12 09:24:54 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.108.60.203  user=root
12530,E2,Nov 23 03:55:16 combo kernel: Out of Memory: Killed process 3421 (httpd).,
12531,E3621,Nov 23 03:55:24 combo kernel: Out of Memory: Killed process 3424 (python).,Oct 12 13:49:19 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=81.196.56.67  user=test
12532,E2,Nov 23 04:00:13 combo kernel: Out of Memory: Killed process 3426 (httpd).,
12533,E3622,Nov 23 04:00:30 combo kernel: Out of Memory: Killed process 3430 (python).,Oct 12 13:50:50 combo sshd(pam_unix)[{log_level}]: 1 more authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=81.196.56.67  user=test
12534,E2,Nov 23 04:04:58 combo su(pam_unix)[3787]: session opened for user cyrus by (uid=0),
12535,E3623,Nov 23 04:04:59 combo su(pam_unix)[3787]: session closed for user cyrus,Oct 12 21:52:32 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:32 2005
12536,E2,Nov 23 04:05:02 combo logrotate: ALERT exited abnormally with [1],
12537,E3623,Nov 23 04:05:52 combo kernel: Out of Memory: Killed process 3434 (httpd).,Oct 12 21:52:32 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:32 2005
12538,E2,Nov 23 04:06:10 combo kernel: Out of Memory: Killed process 3779 (sendmail).,
12539,E3623,Nov 23 04:06:39 combo kernel: Out of Memory: Killed process 3819 (httpd).,Oct 12 21:52:32 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:32 2005
12540,E2,Nov 23 04:06:47 combo kernel: Out of Memory: Killed process 3800 (python).,
12541,E3623,Nov 23 04:10:32 combo kernel: Out of Memory: Killed process 3822 (httpd).,Oct 12 21:52:32 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:32 2005
12542,E2,Nov 23 04:10:46 combo kernel: Out of Memory: Killed process 3975 (python).,
12543,E3623,Nov 23 04:10:58 combo kernel: Out of Memory: Killed process 3978 (httpd).,Oct 12 21:52:32 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:32 2005
12544,E2,Nov 23 04:11:13 combo kernel: Out of Memory: Killed process 3979 (httpd).,
12545,E3623,Nov 23 04:11:21 combo kernel: Out of Memory: Killed process 3074 (sendmail).,Oct 12 21:52:32 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:32 2005
12546,E2,Nov 23 04:11:27 combo kernel: Out of Memory: Killed process 3200 (sendmail).,
12547,E3623,Nov 23 04:45:34 combo kernel: Out of Memory: Killed process 3981 (httpd).,Oct 12 21:52:32 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:32 2005
12548,E2,Nov 23 04:50:45 combo kernel: Out of Memory: Killed process 4233 (httpd).,
12549,E3623,Nov 23 04:50:51 combo kernel: Out of Memory: Killed process 4241 (python).,Oct 12 21:52:32 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:32 2005
12550,E2,Nov 23 04:55:32 combo kernel: Out of Memory: Killed process 4244 (httpd).,
12551,E3623,Nov 23 04:55:39 combo kernel: Out of Memory: Killed process 4253 (python).,Oct 12 21:52:32 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:32 2005
12552,E2,Nov 23 05:00:14 combo kernel: Out of Memory: Killed process 4254 (httpd).,
12553,E3623,Nov 23 05:00:33 combo kernel: Out of Memory: Killed process 4265 (python).,Oct 12 21:52:32 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:32 2005
12554,E2,Nov 23 05:00:43 combo kernel: Out of Memory: Killed process 4269 (httpd).,
12555,E3623,Nov 23 05:00:48 combo kernel: Out of Memory: Killed process 4178 (updatedb).,Oct 12 21:52:32 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:32 2005
12556,E2,Nov 23 05:00:59 combo su(pam_unix)[4270]: session opened for user news by (uid=0),
12557,E3623,Nov 23 05:01:06 combo su(pam_unix)[4270]: session closed for user news,Oct 12 21:52:32 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:32 2005
12558,E2,Nov 23 05:15:24 combo kernel: Out of Memory: Killed process 4332 (httpd).,
12559,E3623,Nov 23 05:20:26 combo kernel: Out of Memory: Killed process 4359 (httpd).,Oct 12 21:52:32 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:32 2005
12560,E2,Nov 23 05:25:28 combo kernel: Out of Memory: Killed process 4375 (httpd).,
12561,E3623,Nov 23 05:30:39 combo kernel: Out of Memory: Killed process 4389 (httpd).,Oct 12 21:52:32 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:32 2005
12562,E2,Nov 23 05:30:44 combo kernel: Out of Memory: Killed process 4400 (python).,
12563,E3624,Nov 23 05:35:32 combo kernel: Out of Memory: Killed process 4404 (httpd).,Oct 12 21:52:33 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:33 2005
12564,E2,Nov 23 05:35:40 combo kernel: Out of Memory: Killed process 4417 (python).,
12565,E3624,Nov 23 05:40:20 combo kernel: Out of Memory: Killed process 4418 (httpd).,Oct 12 21:52:33 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:33 2005
12566,E2,Nov 23 05:40:26 combo kernel: Out of Memory: Killed process 4423 (python).,
12567,E3625,Nov 23 05:45:14 combo kernel: Out of Memory: Killed process 4427 (httpd).,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12568,E2,Nov 23 05:45:26 combo kernel: Out of Memory: Killed process 4431 (python).,
12569,E3625,Nov 23 05:50:18 combo kernel: Out of Memory: Killed process 4432 (httpd).,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12570,E2,Nov 23 05:50:25 combo kernel: Out of Memory: Killed process 4436 (python).,
12571,E3625,Nov 23 05:55:16 combo kernel: Out of Memory: Killed process 4440 (httpd).,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12572,E2,Nov 23 05:55:22 combo kernel: Out of Memory: Killed process 4443 (python).,
12573,E3625,Nov 23 06:00:18 combo kernel: Out of Memory: Killed process 4445 (httpd).,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12574,E2,Nov 23 06:00:24 combo kernel: Out of Memory: Killed process 4451 (python).,
12575,E3625,Nov 23 06:10:20 combo kernel: Out of Memory: Killed process 4453 (httpd).,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12576,E2,Nov 23 06:10:34 combo kernel: Out of Memory: Killed process 4477 (python).,
12577,E3625,Nov 23 06:15:27 combo kernel: Out of Memory: Killed process 4480 (httpd).,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12578,E2,Nov 23 06:15:32 combo kernel: Out of Memory: Killed process 4493 (python).,
12579,E3625,Nov 23 06:15:38 combo kernel: Out of Memory: Killed process 4497 (sshd).,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12580,E2,Nov 23 06:15:44 combo kernel: Out of Memory: Killed process 4498 (sshd).,
12581,E3625,Nov 23 06:15:48 combo kernel: Out of Memory: Killed process 4499 (sshd).,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12582,E2,Nov 23 06:15:54 combo kernel: Out of Memory: Killed process 4508 (sshd).,
12583,E3625,Nov 23 06:16:07 combo kernel: Out of Memory: Killed process 4509 (sshd).,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12584,E2,Nov 23 06:16:07 combo kernel: Out of Memory: Killed process 4510 (sshd).,
12585,E3625,Nov 23 06:16:09 combo kernel: Out of Memory: Killed process 4511 (sshd).,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12586,E2,Nov 23 06:16:15 combo kernel: Out of Memory: Killed process 4512 (sshd).,
12587,E3625,Nov 23 06:16:15 combo sshd(pam_unix)[4505]: check pass; user unknown,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12588,E2,Nov 23 06:16:15 combo sshd(pam_unix)[4504]: check pass; user unknown,
12589,E3625,Nov 23 06:16:15 combo sshd(pam_unix)[4495]: check pass; user unknown,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12590,E2,Nov 23 06:16:15 combo sshd(pam_unix)[4494]: check pass; user unknown,
12591,E3625,Nov 23 06:16:15 combo sshd(pam_unix)[4507]: check pass; user unknown,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12592,E2,Nov 23 06:16:15 combo sshd(pam_unix)[4496]: check pass; user unknown,
12593,E3625,Nov 23 06:16:15 combo sshd(pam_unix)[4503]: check pass; user unknown,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12594,E2,Nov 23 06:16:15 combo sshd(pam_unix)[4500]: check pass; user unknown,
12595,E3625,Nov 23 06:16:15 combo sshd(pam_unix)[4501]: check pass; user unknown,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12596,E2,Nov 23 06:16:15 combo sshd(pam_unix)[4506]: check pass; user unknown,
12597,E3625,Nov 23 06:16:20 combo kernel: Out of Memory: Killed process 4513 (sshd).,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12598,E2,Nov 23 06:16:33 combo kernel: Out of Memory: Killed process 4514 (sshd).,
12599,E3625,Nov 23 06:16:51 combo kernel: Out of Memory: Killed process 4502 (httpd).,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12600,E2,Nov 23 06:17:04 combo kernel: Out of Memory: Killed process 3320 (sendmail).,
12601,E3625,Nov 23 06:17:05 combo kernel: Out of Memory: Killed process 3970 (sendmail).,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12602,E2,Nov 23 07:15:20 combo kernel: Out of Memory: Killed process 4517 (httpd).,
12603,E3625,Nov 23 07:20:30 combo kernel: Out of Memory: Killed process 4581 (httpd).,Oct 12 21:52:35 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:35 2005
12604,E2,Nov 23 07:20:39 combo kernel: Out of Memory: Killed process 4626 (python).,
12605,E3626,Nov 23 07:25:23 combo kernel: Out of Memory: Killed process 4631 (httpd).,Oct 12 21:52:36 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:36 2005
12606,E2,Nov 23 07:30:20 combo kernel: Out of Memory: Killed process 4636 (httpd).,
12607,E3626,Nov 23 07:30:30 combo kernel: Out of Memory: Killed process 4656 (python).,Oct 12 21:52:36 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:36 2005
12608,E2,Nov 23 07:35:26 combo kernel: Out of Memory: Killed process 4662 (httpd).,
12609,E3626,Nov 23 07:35:31 combo kernel: Out of Memory: Killed process 4674 (python).,Oct 12 21:52:36 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:36 2005
12610,E2,Nov 23 07:40:18 combo kernel: Out of Memory: Killed process 4676 (httpd).,
12611,E3626,Nov 23 07:40:25 combo kernel: Out of Memory: Killed process 4685 (python).,Oct 12 21:52:36 combo ftpd[{log_level}]: connection from 216.206.24.5 () at Wed Oct 12 21:52:36 2005
12612,E2,Nov 23 07:40:38 combo kernel: Out of Memory: Killed process 4689 (httpd).,
12613,E3627,Nov 23 07:45:17 combo kernel: Out of Memory: Killed process 4690 (httpd).,Oct 13 04:04:25 combo su(pam_unix)[{log_level}]: session opened for user cyrus by (uid=0)
12614,E2,Nov 23 07:45:34 combo kernel: Out of Memory: Killed process 4693 (python).,
12615,E3628,Nov 23 07:45:41 combo kernel: Out of Memory: Killed process 4695 (httpd).,Oct 13 04:04:26 combo su(pam_unix)[{log_level}]: session closed for user cyrus
12616,E2,Nov 23 07:50:16 combo kernel: Out of Memory: Killed process 4696 (httpd).,
12617,E3629,Nov 23 07:50:29 combo kernel: Out of Memory: Killed process 4700 (python).,Oct 13 04:04:29 combo logrotate: ALERT exited abnormally with [{log_level}]
12618,E2,Nov 23 07:55:18 combo kernel: Out of Memory: Killed process 4704 (httpd).,
12619,E3630,Nov 23 07:55:42 combo kernel: Out of Memory: Killed process 4708 (python).,Oct 13 04:17:18 combo su(pam_unix)[{log_level}]: session opened for user news by (uid=0)
12620,E2,Nov 23 08:00:19 combo kernel: Out of Memory: Killed process 4710 (httpd).,
12621,E3631,Nov 23 08:00:27 combo kernel: Out of Memory: Killed process 4715 (python).,Oct 13 04:17:19 combo su(pam_unix)[{log_level}]: session closed for user news
12622,E2,Nov 23 08:00:42 combo kernel: Out of Memory: Killed process 4716 (python).,
12623,E3632,Nov 23 08:05:15 combo kernel: Out of Memory: Killed process 4720 (httpd).,Oct 13 13:44:08 combo ftpd[{log_level}]: connection from 210.21.220.88 (sym.gdsz.cncnet.net) at Thu Oct 13 13:44:08 2005
12624,E2,Nov 23 08:05:21 combo kernel: Out of Memory: Killed process 4738 (python).,
12625,E3632,Nov 23 08:10:26 combo kernel: Out of Memory: Killed process 4740 (httpd).,Oct 13 13:44:08 combo ftpd[{log_level}]: connection from 210.21.220.88 (sym.gdsz.cncnet.net) at Thu Oct 13 13:44:08 2005
12626,E2,Nov 23 08:10:35 combo kernel: Out of Memory: Killed process 4750 (python).,
12627,E3632,Nov 23 08:15:26 combo kernel: Out of Memory: Killed process 4752 (httpd).,Oct 13 13:44:08 combo ftpd[{log_level}]: connection from 210.21.220.88 (sym.gdsz.cncnet.net) at Thu Oct 13 13:44:08 2005
12628,E2,Nov 23 08:16:00 combo kernel: Out of Memory: Killed process 4764 (python).,
12629,E3632,Nov 23 08:16:07 combo kernel: Out of Memory: Killed process 4766 (httpd).,Oct 13 13:44:08 combo ftpd[{log_level}]: connection from 210.21.220.88 (sym.gdsz.cncnet.net) at Thu Oct 13 13:44:08 2005
12630,E2,Nov 23 08:16:12 combo kernel: Out of Memory: Killed process 4767 (httpd).,
12631,E3632,"Nov 23 08:16:17 combo kernel: httpd: page allocation failure. order:0, mode:0xd2",Oct 13 13:44:08 combo ftpd[{log_level}]: connection from 210.21.220.88 (sym.gdsz.cncnet.net) at Thu Oct 13 13:44:08 2005
12632,E2,Nov 23 08:16:17 combo kernel:  [<0212ebf3>] __alloc_pages+0x274/0x281,
