EventId,EventTemplate
E4886,Nov 18 11:10:42 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=153.19.130.15  user=root
E4887,Nov 18 11:10:43 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=153.19.130.15  user=root
E4888,Nov 18 11:10:44 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=153.19.130.15  user=root
E4889,Nov 18 11:10:48 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=153.19.130.15  user=root
E4890,Nov 18 11:10:49 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=153.19.130.15  user=root
E4891,Nov 18 14:20:26 combo kernel: Out of Memory: Killed process 10096 (httpd).
E4892,Nov 18 14:25:27 combo kernel: Out of Memory: Killed process 10209 (httpd).
E4893,Nov 18 14:35:15 combo kernel: Out of Memory: Killed process 10646 (httpd).
E4894,Nov 18 14:35:23 combo kernel: Out of Memory: Killed process 7273 (httpd).
E4895,Nov 18 14:35:45 combo kernel: Out of Memory: Killed process 10666 (httpd).
E4896,Nov 18 14:35:54 combo kernel: Out of Memory: Killed process 10667 (httpd).
E4897,Nov 18 14:35:59 combo kernel: Out of Memory: Killed process 10094 (httpd).
E4898,Nov 18 14:36:08 combo kernel: Out of Memory: Killed process 10095 (httpd).
E4899,Nov 18 14:36:16 combo kernel: Out of Memory: Killed process 10668 (httpd).
E4900,Nov 18 14:36:21 combo kernel: Out of Memory: Killed process 10669 (httpd).
E4901,Nov 18 14:36:30 combo kernel: Out of Memory: Killed process 10670 (httpd).
E4902,Nov 18 14:36:35 combo kernel: Out of Memory: Killed process 10671 (httpd).
E4903,Nov 18 14:36:42 combo kernel: Out of Memory: Killed process 10672 (httpd).
E4904,Nov 18 14:36:58 combo kernel: Out of Memory: Killed process 10673 (httpd).
E4905,Nov 18 14:37:04 combo kernel: Out of Memory: Killed process 10674 (httpd).
E4906,Nov 18 14:37:14 combo kernel: Out of Memory: Killed process 10675 (httpd).
E4907,Nov 18 14:37:20 combo kernel: Out of Memory: Killed process 10676 (httpd).
E4908,Nov 18 14:37:29 combo kernel: Out of Memory: Killed process 10677 (httpd).
E4909,Nov 18 14:37:36 combo kernel: Out of Memory: Killed process 10097 (httpd).
E4910,Nov 18 14:37:40 combo kernel: Out of Memory: Killed process 10678 (httpd).
E4911,Nov 18 15:30:32 combo kernel: Out of Memory: Killed process 10679 (httpd).
E4912,Nov 18 15:35:33 combo kernel: Out of Memory: Killed process 10680 (httpd).
E4913,Nov 18 15:35:39 combo kernel: Out of Memory: Killed process 10681 (httpd).
E4914,Nov 18 15:35:47 combo kernel: Out of Memory: Killed process 10682 (httpd).
E4915,Nov 18 15:36:07 combo kernel: Out of Memory: Killed process 10683 (httpd).
E4916,Nov 18 15:36:19 combo kernel: Out of Memory: Killed process 10788 (httpd).
E4917,Nov 18 15:36:31 combo kernel: Out of Memory: Killed process 10797 (httpd).
E4918,Nov 18 15:36:37 combo kernel: Out of Memory: Killed process 10798 (httpd).
E4919,Nov 18 15:40:20 combo kernel: Out of Memory: Killed process 10799 (httpd).
E4920,Nov 18 15:40:29 combo kernel: Out of Memory: Killed process 10800 (httpd).
E4921,Nov 18 15:40:48 combo kernel: Out of Memory: Killed process 10801 (httpd).
E4922,Nov 18 15:40:53 combo kernel: Out of Memory: Killed process 10802 (httpd).
E4923,Nov 18 15:40:59 combo kernel: Out of Memory: Killed process 10803 (httpd).
E4924,Nov 18 15:41:05 combo kernel: Out of Memory: Killed process 10811 (httpd).
E4925,Nov 18 15:41:21 combo kernel: Out of Memory: Killed process 10812 (httpd).
E4926,Nov 18 15:41:31 combo kernel: Out of Memory: Killed process 10813 (httpd).
E4927,Nov 18 15:41:38 combo kernel: Out of Memory: Killed process 10814 (httpd).
E4928,Nov 18 15:41:56 combo kernel: Out of Memory: Killed process 10815 (httpd).
E4929,Nov 18 15:42:04 combo kernel: Out of Memory: Killed process 10816 (httpd).
E4930,Nov 18 15:42:15 combo kernel: Out of Memory: Killed process 10817 (httpd).
E4931,Nov 18 15:42:29 combo kernel: Out of Memory: Killed process 10818 (httpd).
E4932,Nov 18 15:42:34 combo kernel: Out of Memory: Killed process 10819 (httpd).
E4933,Nov 18 15:42:44 combo kernel: Out of Memory: Killed process 10820 (httpd).
E4934,Nov 18 15:42:50 combo kernel: Out of Memory: Killed process 10821 (httpd).
E4935,Nov 18 15:42:57 combo kernel: Out of Memory: Killed process 10822 (httpd).
E4936,Nov 18 15:43:06 combo kernel: Out of Memory: Killed process 10823 (httpd).
E4937,Nov 18 15:43:31 combo kernel: Out of Memory: Killed process 10824 (httpd).
E4938,Nov 18 15:43:38 combo kernel: Out of Memory: Killed process 10825 (httpd).
E4939,Nov 18 19:35:28 combo kernel: Out of Memory: Killed process 10827 (httpd).
E4940,Nov 18 19:35:40 combo kernel: Out of Memory: Killed process 10830 (httpd).
E4941,Nov 18 19:35:45 combo kernel: Out of Memory: Killed process 10826 (httpd).
E4942,Nov 18 19:35:51 combo kernel: Out of Memory: Killed process 10828 (httpd).
E4943,Nov 18 19:35:59 combo kernel: Out of Memory: Killed process 10829 (httpd).
E4944,Nov 18 19:36:22 combo kernel: Out of Memory: Killed process 11210 (httpd).
E4945,Nov 18 19:36:32 combo kernel: Out of Memory: Killed process 10838 (httpd).
E4946,Nov 18 19:40:13 combo kernel: Out of Memory: Killed process 11208 (httpd).
E4947,Nov 18 19:45:21 combo kernel: Out of Memory: Killed process 11209 (httpd).
E4948,Nov 18 19:50:15 combo kernel: Out of Memory: Killed process 11211 (httpd).
E4949,Nov 18 19:50:23 combo kernel: Out of Memory: Killed process 11212 (httpd).
E4950,Nov 18 19:50:30 combo kernel: Out of Memory: Killed process 11213 (httpd).
E4951,Nov 18 19:50:42 combo kernel: Out of Memory: Killed process 11221 (httpd).
E4952,Nov 18 19:50:48 combo kernel: Out of Memory: Killed process 11226 (httpd).
E4953,Nov 18 19:51:06 combo kernel: Out of Memory: Killed process 11234 (httpd).
E4954,Nov 18 19:51:12 combo kernel: Out of Memory: Killed process 11235 (httpd).
E4955,Nov 18 19:51:23 combo kernel: Out of Memory: Killed process 11236 (httpd).
E4956,Nov 18 19:51:43 combo kernel: Out of Memory: Killed process 11237 (httpd).
E4957,Nov 18 19:55:18 combo kernel: Out of Memory: Killed process 11238 (httpd).
E4958,Nov 18 19:55:29 combo kernel: Out of Memory: Killed process 11239 (httpd).
E4959,Nov 18 19:55:40 combo kernel: Out of Memory: Killed process 11240 (httpd).
E4960,Nov 18 20:00:25 combo kernel: Out of Memory: Killed process 11242 (httpd).
E4961,Nov 18 20:00:39 combo kernel: Out of Memory: Killed process 11241 (httpd).
E4962,Nov 18 20:00:48 combo kernel: Out of Memory: Killed process 11247 (httpd).
E4963,Nov 18 20:10:22 combo kernel: Out of Memory: Killed process 11248 (httpd).
E4964,Nov 18 20:10:29 combo kernel: Out of Memory: Killed process 11249 (httpd).
E4965,Nov 18 20:10:35 combo kernel: Out of Memory: Killed process 11251 (httpd).
E4966,Nov 18 20:10:41 combo kernel: Out of Memory: Killed process 11259 (httpd).
E4967,Nov 18 20:10:46 combo kernel: Out of Memory: Killed process 11260 (httpd).
E4968,Nov 18 20:10:52 combo kernel: Out of Memory: Killed process 11290 (httpd).
E4969,Nov 18 20:11:06 combo kernel: Out of Memory: Killed process 11291 (httpd).
E4970,Nov 18 20:15:23 combo kernel: Out of Memory: Killed process 11292 (httpd).
E4971,Nov 18 20:15:42 combo kernel: Out of Memory: Killed process 11293 (httpd).
E4972,Nov 18 20:15:52 combo kernel: Out of Memory: Killed process 11294 (httpd).
E4973,Nov 18 20:16:00 combo kernel: Out of Memory: Killed process 11295 (httpd).
E4974,Nov 18 20:16:09 combo kernel: Out of Memory: Killed process 11296 (httpd).
E4975,Nov 18 20:16:26 combo kernel: Out of Memory: Killed process 11309 (httpd).
E4976,Nov 18 20:16:33 combo kernel: Out of Memory: Killed process 11310 (httpd).
E4977,Nov 18 20:16:39 combo kernel: Out of Memory: Killed process 11311 (httpd).
E4978,Nov 18 20:16:51 combo kernel: Out of Memory: Killed process 11312 (httpd).
E4979,Nov 18 20:17:02 combo kernel: Out of Memory: Killed process 11313 (httpd).
E4980,Nov 18 20:17:08 combo kernel: Out of Memory: Killed process 11314 (httpd).
E4981,Nov 18 20:17:14 combo kernel: Out of Memory: Killed process 11315 (httpd).
E4982,Nov 18 20:17:22 combo kernel: Out of Memory: Killed process 11316 (httpd).
E4983,Nov 18 20:17:28 combo kernel: Out of Memory: Killed process 11306 (python).
E4984,Nov 18 20:35:23 combo kernel: Out of Memory: Killed process 11320 (httpd).
E4985,Nov 18 20:40:33 combo kernel: Out of Memory: Killed process 11317 (httpd).
E4986,Nov 18 20:40:41 combo kernel: Out of Memory: Killed process 11318 (httpd).
E4987,Nov 18 20:40:48 combo kernel: Out of Memory: Killed process 11319 (httpd).
E4988,Nov 18 20:40:58 combo kernel: Out of Memory: Killed process 11321 (httpd).
E4989,Nov 18 20:41:03 combo kernel: Out of Memory: Killed process 11356 (httpd).
E4990,Nov 18 20:41:14 combo kernel: Out of Memory: Killed process 11375 (httpd).
E4991,Nov 18 20:41:29 combo kernel: Out of Memory: Killed process 11376 (httpd).
E4992,Nov 18 20:41:40 combo kernel: Out of Memory: Killed process 11377 (httpd).
E4993,Nov 18 20:42:03 combo kernel: Out of Memory: Killed process 11378 (httpd).
E4994,Nov 18 20:42:16 combo kernel: Out of Memory: Killed process 11379 (httpd).
E4995,Nov 18 20:42:21 combo kernel: Out of Memory: Killed process 11380 (httpd).
E4996,Nov 18 20:42:29 combo kernel: Out of Memory: Killed process 11381 (httpd).
E4997,Nov 18 20:42:37 combo kernel: Out of Memory: Killed process 11382 (httpd).
E4998,Nov 18 20:42:58 combo kernel: Out of Memory: Killed process 11383 (httpd).
E4999,Nov 18 20:43:06 combo kernel: Out of Memory: Killed process 11384 (httpd).
E5000,Nov 18 20:43:25 combo kernel: Out of Memory: Killed process 11385 (httpd).
E5001,Nov 18 20:43:31 combo kernel: Out of Memory: Killed process 11386 (httpd).
E5002,Nov 18 23:30:23 combo kernel: Out of Memory: Killed process 11387 (httpd).
E5003,Nov 18 23:35:16 combo kernel: Out of Memory: Killed process 11389 (httpd).
E5004,Nov 18 23:35:23 combo kernel: Out of Memory: Killed process 11388 (httpd).
E5005,Nov 18 23:35:35 combo kernel: Out of Memory: Killed process 11390 (httpd).
E5006,Nov 18 23:40:23 combo kernel: Out of Memory: Killed process 11391 (httpd).
E5007,Nov 18 23:40:28 combo kernel: Out of Memory: Killed process 11451 (httpd).
E5008,Nov 18 23:45:14 combo kernel: Out of Memory: Killed process 11700 (httpd).
E5009,Nov 18 23:45:23 combo kernel: Out of Memory: Killed process 11701 (httpd).
E5010,Nov 18 23:45:36 combo kernel: Out of Memory: Killed process 11702 (httpd).
E5011,Nov 18 23:45:44 combo kernel: Out of Memory: Killed process 11710 (httpd).
E5012,Nov 18 23:45:53 combo kernel: Out of Memory: Killed process 11711 (httpd).
E5013,Nov 18 23:46:03 combo kernel: Out of Memory: Killed process 11716 (httpd).
E5014,Nov 18 23:46:11 combo kernel: Out of Memory: Killed process 11717 (httpd).
E5015,Nov 18 23:46:21 combo kernel: Out of Memory: Killed process 11718 (httpd).
E5016,Nov 18 23:46:41 combo kernel: Out of Memory: Killed process 11719 (httpd).
E5017,Nov 18 23:50:21 combo kernel: Out of Memory: Killed process 11720 (httpd).
E5018,Nov 18 23:55:17 combo kernel: Out of Memory: Killed process 11721 (httpd).
E5019,Nov 18 23:55:38 combo kernel: Out of Memory: Killed process 11722 (httpd).
E5020,Nov 19 00:00:34 combo kernel: Out of Memory: Killed process 11723 (httpd).
E5021,Nov 19 00:10:28 combo kernel: Out of Memory: Killed process 11724 (httpd).
E5022,Nov 19 00:10:41 combo kernel: Out of Memory: Killed process 11732 (httpd).
E5023,Nov 19 00:15:25 combo kernel: Out of Memory: Killed process 11745 (httpd).
E5024,Nov 19 00:15:52 combo kernel: Out of Memory: Killed process 11746 (httpd).
E5025,Nov 19 00:16:09 combo kernel: Out of Memory: Killed process 11754 (httpd).
E5026,Nov 19 00:16:16 combo kernel: Out of Memory: Killed process 11781 (httpd).
E5027,Nov 19 00:16:31 combo kernel: Out of Memory: Killed process 11782 (httpd).
E5028,Nov 19 00:16:51 combo kernel: Out of Memory: Killed process 11796 (httpd).
E5029,Nov 19 00:17:03 combo kernel: Out of Memory: Killed process 11797 (httpd).
E5030,Nov 19 00:17:31 combo kernel: Out of Memory: Killed process 11798 (httpd).
E5031,Nov 19 00:17:46 combo kernel: Out of Memory: Killed process 11799 (httpd).
E5032,Nov 19 00:17:54 combo kernel: Out of Memory: Killed process 11800 (httpd).
E5033,Nov 19 00:18:02 combo kernel: Out of Memory: Killed process 11801 (httpd).
E5034,Nov 19 00:40:13 combo kernel: Out of Memory: Killed process 11802 (httpd).
E5035,Nov 19 00:40:20 combo kernel: Out of Memory: Killed process 11803 (httpd).
E5036,Nov 19 00:55:14 combo kernel: Out of Memory: Killed process 11804 (httpd).
E5037,Nov 19 00:55:26 combo kernel: Out of Memory: Killed process 11805 (httpd).
E5038,Nov 19 00:55:33 combo kernel: Out of Memory: Killed process 11806 (httpd).
E5039,Nov 19 00:55:40 combo kernel: Out of Memory: Killed process 11857 (httpd).
E5040,Nov 19 01:00:17 combo kernel: Out of Memory: Killed process 11858 (httpd).
E5041,Nov 19 01:05:15 combo kernel: Out of Memory: Killed process 11874 (httpd).
E5042,Nov 19 01:05:31 combo kernel: Out of Memory: Killed process 11875 (httpd).
E5043,Nov 19 01:05:41 combo kernel: Out of Memory: Killed process 11876 (httpd).
E5044,Nov 19 01:05:46 combo kernel: Out of Memory: Killed process 11877 (httpd).
E5045,Nov 19 01:05:57 combo kernel: Out of Memory: Killed process 11885 (httpd).
E5046,Nov 19 01:10:28 combo kernel: Out of Memory: Killed process 11905 (httpd).
E5047,Nov 19 01:10:40 combo kernel: Out of Memory: Killed process 11906 (httpd).
E5048,Nov 19 01:10:46 combo kernel: Out of Memory: Killed process 11907 (httpd).
E5049,Nov 19 01:10:56 combo kernel: Out of Memory: Killed process 11908 (httpd).
E5050,Nov 19 01:11:03 combo kernel: Out of Memory: Killed process 11909 (httpd).
E5051,Nov 19 01:11:20 combo kernel: Out of Memory: Killed process 11921 (httpd).
E5052,Nov 19 01:11:26 combo kernel: Out of Memory: Killed process 11922 (httpd).
E5053,Nov 19 01:11:39 combo kernel: Out of Memory: Killed process 11923 (httpd).
E5054,Nov 19 01:11:47 combo kernel: Out of Memory: Killed process 11924 (httpd).
E5055,Nov 19 01:11:53 combo kernel: Out of Memory: Killed process 11925 (httpd).
E5056,Nov 19 01:12:13 combo kernel: Out of Memory: Killed process 11926 (httpd).
E5057,Nov 19 01:12:19 combo kernel: Out of Memory: Killed process 11927 (httpd).
E5058,Nov 19 01:12:25 combo kernel: Out of Memory: Killed process 11928 (httpd).
E5059,Nov 19 01:12:38 combo kernel: Out of Memory: Killed process 11929 (httpd).
E5060,Nov 19 01:45:14 combo kernel: Out of Memory: Killed process 11934 (httpd).
E5061,Nov 19 01:50:45 combo kernel: Out of Memory: Killed process 11930 (httpd).
E5062,Nov 19 01:51:00 combo kernel: Out of Memory: Killed process 11932 (httpd).
E5063,Nov 19 02:10:22 combo kernel: Out of Memory: Killed process 11933 (httpd).
E5064,Nov 19 02:10:30 combo kernel: Out of Memory: Killed process 11935 (httpd).
E5065,Nov 19 02:10:42 combo kernel: Out of Memory: Killed process 11957 (httpd).
E5066,Nov 19 02:10:52 combo kernel: Out of Memory: Killed process 12008 (httpd).
E5067,Nov 19 02:15:30 combo kernel: Out of Memory: Killed process 12009 (httpd).
E5068,Nov 19 02:15:37 combo kernel: Out of Memory: Killed process 12040 (httpd).
E5069,Nov 19 02:15:42 combo kernel: Out of Memory: Killed process 12050 (httpd).
E5070,Nov 19 02:15:55 combo kernel: Out of Memory: Killed process 12051 (httpd).
E5071,Nov 19 02:16:04 combo kernel: Out of Memory: Killed process 12052 (httpd).
E5072,Nov 19 02:16:14 combo kernel: Out of Memory: Killed process 12063 (httpd).
E5073,Nov 19 02:16:20 combo kernel: Out of Memory: Killed process 12064 (httpd).
E5074,Nov 19 02:16:27 combo kernel: Out of Memory: Killed process 12065 (httpd).
E5075,Nov 19 02:16:34 combo kernel: Out of Memory: Killed process 12066 (httpd).
E5076,Nov 19 02:16:40 combo kernel: Out of Memory: Killed process 12067 (httpd).
E5077,Nov 19 02:16:53 combo kernel: Out of Memory: Killed process 12068 (httpd).
E5078,Nov 19 02:16:59 combo kernel: Out of Memory: Killed process 12069 (httpd).
E5079,Nov 19 02:17:10 combo kernel: Out of Memory: Killed process 12070 (httpd).
E5080,Nov 19 02:17:20 combo kernel: Out of Memory: Killed process 12071 (httpd).
E5081,Nov 19 02:17:31 combo kernel: Out of Memory: Killed process 12072 (httpd).
E5082,Nov 19 04:09:57 combo su(pam_unix)[{log_level}]: session opened for user cyrus by (uid=0)
E5083,Nov 19 04:09:59 combo su(pam_unix)[{log_level}]: session closed for user cyrus
E5084,Nov 19 04:10:04 combo logrotate: ALERT exited abnormally with [{log_level}]
E5085,Nov 19 05:06:46 combo su(pam_unix)[{log_level}]: session opened for user news by (uid=0)
E5086,Nov 19 05:06:47 combo su(pam_unix)[{log_level}]: session closed for user news
E5087,Nov 19 09:00:16 combo kernel: Out of Memory: Killed process 12073 (httpd).
E5088,Nov 19 09:00:23 combo kernel: Out of Memory: Killed process 12074 (httpd).
E5089,Nov 19 09:00:30 combo kernel: Out of Memory: Killed process 12075 (httpd).
E5090,Nov 19 09:30:35 combo kernel: Out of Memory: Killed process 12076 (httpd).
E5091,Nov 19 09:40:19 combo kernel: Out of Memory: Killed process 12077 (httpd).
E5092,Nov 19 09:40:33 combo kernel: Out of Memory: Killed process 12149 (httpd).
E5093,Nov 19 09:40:41 combo kernel: Out of Memory: Killed process 12194 (httpd).
E5094,Nov 19 09:50:16 combo kernel: Out of Memory: Killed process 12195 (httpd).
E5095,Nov 19 10:10:23 combo kernel: Out of Memory: Killed process 12197 (httpd).
E5096,Nov 19 10:20:23 combo kernel: Out of Memory: Killed process 12198 (httpd).
E5097,Nov 19 10:20:34 combo kernel: Out of Memory: Killed process 12201 (httpd).
E5098,Nov 19 10:25:20 combo kernel: Out of Memory: Killed process 12202 (httpd).
E5099,Nov 19 10:30:25 combo kernel: Out of Memory: Killed process 12203 (httpd).
E5100,Nov 19 10:35:21 combo kernel: Out of Memory: Killed process 12204 (httpd).
E5101,Nov 19 10:40:20 combo kernel: Out of Memory: Killed process 12205 (httpd).
E5102,Nov 19 10:40:40 combo kernel: Out of Memory: Killed process 12206 (httpd).
E5103,Nov 19 10:45:16 combo kernel: Out of Memory: Killed process 13686 (httpd).
E5104,Nov 19 10:45:25 combo kernel: Out of Memory: Killed process 12207 (httpd).
E5105,Nov 19 10:50:16 combo kernel: Out of Memory: Killed process 13691 (httpd).
E5106,Nov 19 10:50:23 combo kernel: Out of Memory: Killed process 13692 (httpd).
E5107,Nov 19 10:55:17 combo kernel: Out of Memory: Killed process 13693 (httpd).
E5108,Nov 19 10:55:29 combo kernel: Out of Memory: Killed process 13701 (httpd).
E5109,Nov 19 11:00:17 combo kernel: Out of Memory: Killed process 13702 (httpd).
E5110,Nov 19 11:05:15 combo kernel: Out of Memory: Killed process 13707 (httpd).
E5111,Nov 19 11:05:25 combo kernel: Out of Memory: Killed process 13730 (httpd).
E5112,Nov 19 11:05:30 combo kernel: Out of Memory: Killed process 12208 (httpd).
E5113,Nov 19 11:06:25 combo sshd(pam_unix)[{log_level}]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.198.225.248  user=root
E5114,Nov 19 11:10:33 combo kernel: Out of Memory: Killed process 13749 (httpd).
